adverse_event	select_target_uniprot	select_target_symbol
pneumothorax	P31749	AKT1
pneumothorax	P35462	DRD3
pneumothorax	P40238	MPL
pneumothorax	P43116	PTGER2
pneumothorax	P43235	CTSK
pneumothorax	P48058	GRIA4
pneumothorax	P50281	MMP14
pneumothorax	Q03181	PPARD
pneumothorax	Q13002	GRIK2
pneumothorax	Q13639	HTR4
pneumothorax	Q16769	QPCT
pneumothorax	Q99720	SIGMAR1
pneumothorax	Q9Y239	NOD1
pneumothorax	Q9Y2D0	CA5B
pulmonary_hypertension	O43613	HCRTR1
pulmonary_hypertension	P00374	DHFR
pulmonary_hypertension	P00918	CA2
pulmonary_hypertension	P05067	APP
pulmonary_hypertension	P06213	INSR
pulmonary_hypertension	P07550	ADRB2
pulmonary_hypertension	P08172	CHRM2
pulmonary_hypertension	P09917	ALOX5
pulmonary_hypertension	P11086	PNMT
pulmonary_hypertension	P14416	DRD2
pulmonary_hypertension	P14920	DAO
pulmonary_hypertension	P15121	AKR1B1
pulmonary_hypertension	P36544	CHRNA7
pulmonary_hypertension	P43116	PTGER2
pulmonary_hypertension	P49286	MTNR1B
pulmonary_hypertension	P50579	METAP2
pulmonary_hypertension	P62942	FKBP1A
pulmonary_hypertension	Q07912	TNK2
pulmonary_hypertension	Q9UM73	ALK
pulmonary_hypertension	Q9Y251	HPSE
respiratory_distress	O95822	MLYCD
respiratory_distress	P06401	PGR
respiratory_distress	P08581	MET
respiratory_distress	P12821	ACE
respiratory_distress	P13631	RARG
respiratory_distress	P13866	SLC5A1
respiratory_distress	P34998	CRHR1
respiratory_distress	P36544	CHRNA7
respiratory_distress	P42336	PIK3CA
respiratory_distress	P43116	PTGER2
respiratory_distress	P43166	CA7
respiratory_distress	P48147	PREP
respiratory_distress	P62942	FKBP1A
respiratory_distress	Q13002	GRIK2
respiratory_distress	Q6V1X1	DPP8
respiratory_distress	Q9UM73	ALK
tachypnoea	P01375	TNF
tachypnoea	P05067	APP
tachypnoea	P05412	JUN
tachypnoea	P06401	PGR
tachypnoea	P07099	EPHX1
tachypnoea	P09874	PARP1
tachypnoea	P16455	MGMT
tachypnoea	P19438	TNFRSF1A
tachypnoea	P25103	TACR1
tachypnoea	P29371	TACR3
tachypnoea	P31391	SSTR4
tachypnoea	P48039	MTNR1A
tachypnoea	P62937	PPIA
tachypnoea	Q05586	GRIN1
tachypnoea	Q969S8	HDAC10
tachypnoea	Q9Y5Y6	ST14
hypoxia	O14672	ADAM10
hypoxia	O14746	TERT
hypoxia	O14757	CHEK1
hypoxia	O14920	IKBKB
hypoxia	O43613	HCRTR1
hypoxia	O60218	AKR1B10
hypoxia	O95822	MLYCD
hypoxia	P00519	ABL1
hypoxia	P00797	REN
hypoxia	P00915	CA1
hypoxia	P00918	CA2
hypoxia	P03956	MMP1
hypoxia	P04035	HMGCR
hypoxia	P05129	PRKCG
hypoxia	P06213	INSR
hypoxia	P06493	CDK1
hypoxia	P07477	PRSS1
hypoxia	P07900	HSP90AA1
hypoxia	P08684	CYP3A4
hypoxia	P08913	ADRA2A
hypoxia	P09958	FURIN
hypoxia	P10275	AR
hypoxia	P11086	PNMT
hypoxia	P11229	CHRM1
hypoxia	P11387	TOP1
hypoxia	P11473	VDR
hypoxia	P12931	SRC
hypoxia	P13631	RARG
hypoxia	P14324	FDPS
hypoxia	P14867	GABRA1
hypoxia	P14920	DAO
hypoxia	P16109	SELP
hypoxia	P18405	SRD5A1
hypoxia	P20292	ALOX5AP
hypoxia	P23280	CA6
hypoxia	P24530	EDNRB
hypoxia	P24941	CDK2
hypoxia	P25021	HRH2
hypoxia	P25105	PTAFR
hypoxia	P25116	F2R
hypoxia	P25774	CTSS
hypoxia	P25929	NPY1R
hypoxia	P27338	MAOB
hypoxia	P27487	DPP4
hypoxia	P27815	PDE4A
hypoxia	P29371	TACR3
hypoxia	P29466	CASP1
hypoxia	P30542	ADORA1
hypoxia	P30874	SSTR2
hypoxia	P30968	GNRHR
hypoxia	P31749	AKT1
hypoxia	P32239	CCKBR
hypoxia	P32245	MC4R
hypoxia	P35348	ADRA1A
hypoxia	P35372	OPRM1
hypoxia	P35462	DRD3
hypoxia	P35498	SCN1A
hypoxia	P36544	CHRNA7
hypoxia	P40238	MPL
hypoxia	P42338	PIK3CB
hypoxia	P43088	PTGFR
hypoxia	P43403	ZAP70
hypoxia	P43405	SYK
hypoxia	P47900	P2RY1
hypoxia	P48058	GRIA4
hypoxia	P48147	PREP
hypoxia	P49137	MAPKAPK2
hypoxia	P50281	MMP14
hypoxia	P51677	CCR3
hypoxia	P56817	BACE1
hypoxia	P62937	PPIA
hypoxia	P62993	GRB2
hypoxia	Q01726	MC1R
hypoxia	Q01959	SLC6A3
hypoxia	Q04759	PRKCQ
hypoxia	Q07912	TNK2
hypoxia	Q12908	SLC10A2
hypoxia	Q13002	GRIK2
hypoxia	Q15078	CDK5R1
hypoxia	Q16445	GABRA6
hypoxia	Q86TI2	DPP9
hypoxia	Q969S8	HDAC10
hypoxia	Q96GD4	AURKB
hypoxia	Q99685	MGLL
hypoxia	Q99720	SIGMAR1
hypoxia	Q99808	SLC29A1
hypoxia	Q9BY41	HDAC8
hypoxia	Q9GZT9	EGLN1
hypoxia	Q9UNA0	ADAMTS5
hypoxia	Q9Y251	HPSE
cough	O15379	HDAC3
cough	O43613	HCRTR1
cough	O96017	CHEK2
cough	P28715	ERCC5
cough	P48736	PIK3CG
cough	P78536	ADAM17
cough	Q9H244	P2RY12
productive_cough	P03956	MMP1
productive_cough	P04035	HMGCR
productive_cough	P07550	ADRB2
productive_cough	P08172	CHRM2
productive_cough	P08246	ELANE
productive_cough	P11229	CHRM1
productive_cough	P14920	DAO
productive_cough	P20648	ATP4A
productive_cough	P29275	ADORA2B
productive_cough	P31645	SLC6A4
productive_cough	P32297	CHRNA3
productive_cough	P35462	DRD3
productive_cough	P37231	PPARG
productive_cough	P39748	FEN1
productive_cough	P41597	CCR2
productive_cough	P43004	SLC1A2
productive_cough	P55263	ADK
productive_cough	Q01959	SLC6A3
productive_cough	Q02750	MAP2K1
productive_cough	Q05655	PRKCD
productive_cough	Q14416	GRM2
productive_cough	Q6V1X1	DPP8
productive_cough	Q86TI2	DPP9
productive_cough	Q86X55	CARM1
productive_cough	Q9H244	P2RY12
pulmonary_haemorrhage	O43613	HCRTR1
pulmonary_haemorrhage	O96017	CHEK2
pulmonary_haemorrhage	P05067	APP
pulmonary_haemorrhage	P09874	PARP1
pulmonary_haemorrhage	P12931	SRC
pulmonary_haemorrhage	P14416	DRD2
pulmonary_haemorrhage	P14902	IDO1
pulmonary_haemorrhage	P20309	CHRM3
pulmonary_haemorrhage	P24941	CDK2
pulmonary_haemorrhage	P25103	TACR1
pulmonary_haemorrhage	P27338	MAOB
pulmonary_haemorrhage	P28482	MAPK1
pulmonary_haemorrhage	P36544	CHRNA7
pulmonary_haemorrhage	P42574	CASP3
pulmonary_haemorrhage	P51677	CCR3
pulmonary_haemorrhage	Q04759	PRKCQ
pulmonary_haemorrhage	Q14790	CASP8
pulmonary_haemorrhage	Q16445	GABRA6
pulmonary_haemorrhage	Q16769	QPCT
pulmonary_haemorrhage	Q99720	SIGMAR1
pulmonary_haemorrhage	Q9UHL4	DPP7
acute_respiratory_failure	O43613	HCRTR1
acute_respiratory_failure	P05067	APP
acute_respiratory_failure	P08172	CHRM2
acute_respiratory_failure	P08473	MME
acute_respiratory_failure	P09874	PARP1
acute_respiratory_failure	P11086	PNMT
acute_respiratory_failure	P14324	FDPS
acute_respiratory_failure	P19634	SLC9A1
acute_respiratory_failure	P25090	FPR2
acute_respiratory_failure	P25774	CTSS
acute_respiratory_failure	P27815	PDE4A
acute_respiratory_failure	P28845	HSD11B1
acute_respiratory_failure	P36544	CHRNA7
acute_respiratory_failure	P43235	CTSK
acute_respiratory_failure	P43490	NAMPT
acute_respiratory_failure	P48147	PREP
acute_respiratory_failure	Q07912	TNK2
acute_respiratory_failure	Q9NTG7	SIRT3
pulmonary_mass	O14920	IKBKB
pulmonary_mass	O43613	HCRTR1
pulmonary_mass	O95822	MLYCD
pulmonary_mass	P00374	DHFR
pulmonary_mass	P03956	MMP1
pulmonary_mass	P04035	HMGCR
pulmonary_mass	P08842	STS
pulmonary_mass	P12931	SRC
pulmonary_mass	P17612	PRKACA
pulmonary_mass	P27815	PDE4A
pulmonary_mass	P29466	CASP1
pulmonary_mass	P31749	AKT1
pulmonary_mass	P34972	CNR2
pulmonary_mass	P35462	DRD3
pulmonary_mass	P40238	MPL
pulmonary_mass	P43116	PTGER2
pulmonary_mass	P50406	HTR6
pulmonary_mass	P62937	PPIA
pulmonary_mass	Q04759	PRKCQ
pulmonary_mass	Q13639	HTR4
pulmonary_mass	Q14432	PDE3A
pulmonary_mass	Q6V1X1	DPP8
pulmonary_mass	Q96GD4	AURKB
pulmonary_mass	Q9Y251	HPSE
pulmonary_mass	Q9Y5Z0	BACE2
respiratory_disorder	P03956	MMP1
respiratory_disorder	P05067	APP
respiratory_disorder	P10721	KIT
respiratory_disorder	P14416	DRD2
respiratory_disorder	P17706	PTPN2
respiratory_disorder	P20292	ALOX5AP
respiratory_disorder	P23443	RPS6KB1
respiratory_disorder	P35348	ADRA1A
respiratory_disorder	P43235	CTSK
respiratory_disorder	P51677	CCR3
respiratory_disorder	P62993	GRB2
respiratory_disorder	Q01959	SLC6A3
respiratory_disorder	Q13946	PDE7A
respiratory_disorder	Q16769	QPCT
respiratory_disorder	Q9Y251	HPSE
rhinorrhoea	P03372	ESR1
rhinorrhoea	P08581	MET
rhinorrhoea	P09917	ALOX5
rhinorrhoea	P21453	S1PR1
rhinorrhoea	P21554	CNR1
rhinorrhoea	P23975	SLC6A2
rhinorrhoea	P24530	EDNRB
rhinorrhoea	P28336	NMBR
rhinorrhoea	P30542	ADORA1
rhinorrhoea	P34998	CRHR1
rhinorrhoea	P35346	SSTR5
rhinorrhoea	P40238	MPL
rhinorrhoea	P43004	SLC1A2
rhinorrhoea	P47712	PLA2G4A
rhinorrhoea	Q92731	ESR2
rhinorrhoea	Q9NTG7	SIRT3
epistaxis	O14684	PTGES
epistaxis	O14965	AURKA
epistaxis	O43613	HCRTR1
epistaxis	O75173	ADAMTS4
epistaxis	O95822	MLYCD
epistaxis	P03952	KLKB1
epistaxis	P04818	TYMS
epistaxis	P06213	INSR
epistaxis	P07550	ADRB2
epistaxis	P07900	HSP90AA1
epistaxis	P11086	PNMT
epistaxis	P13631	RARG
epistaxis	P15538	CYP11B1
epistaxis	P16455	MGMT
epistaxis	P17612	PRKACA
epistaxis	P19320	VCAM1
epistaxis	P23280	CA6
epistaxis	P23458	JAK1
epistaxis	P25090	FPR2
epistaxis	P25774	CTSS
epistaxis	P27487	DPP4
epistaxis	P28336	NMBR
epistaxis	P29466	CASP1
epistaxis	P31644	GABRA5
epistaxis	P32297	CHRNA3
epistaxis	P35346	SSTR5
epistaxis	P36888	FLT3
epistaxis	P41597	CCR2
epistaxis	P47989	XDH
epistaxis	P49286	MTNR1B
epistaxis	P80365	HSD11B2
epistaxis	Q07912	TNK2
epistaxis	Q14432	PDE3A
epistaxis	Q16832	DDR2
epistaxis	Q86X55	CARM1
epistaxis	Q9BUB5	MKNK1
epistaxis	Q9BY41	HDAC8
epistaxis	Q9NTG7	SIRT3
sinus_disorder	O00519	FAAH
sinus_disorder	O14757	CHEK1
sinus_disorder	O43570	CA12
sinus_disorder	O60674	JAK2
sinus_disorder	O95399	UTS2
sinus_disorder	P00749	PLAU
sinus_disorder	P00797	REN
sinus_disorder	P04626	ERBB2
sinus_disorder	P04818	TYMS
sinus_disorder	P06493	CDK1
sinus_disorder	P07711	CTSL
sinus_disorder	P07949	RET
sinus_disorder	P08254	MMP3
sinus_disorder	P08913	ADRA2A
sinus_disorder	P10721	KIT
sinus_disorder	P10826	RARB
sinus_disorder	P11473	VDR
sinus_disorder	P16109	SELP
sinus_disorder	P18405	SRD5A1
sinus_disorder	P20292	ALOX5AP
sinus_disorder	P21728	DRD1
sinus_disorder	P26010	ITGB7
sinus_disorder	P29466	CASP1
sinus_disorder	P30968	GNRHR
sinus_disorder	P34913	EPHX2
sinus_disorder	P34972	CNR2
sinus_disorder	P34998	CRHR1
sinus_disorder	P35218	CA5A
sinus_disorder	P35348	ADRA1A
sinus_disorder	P35462	DRD3
sinus_disorder	P37058	HSD17B3
sinus_disorder	P41597	CCR2
sinus_disorder	P42336	PIK3CA
sinus_disorder	P42892	ECE1
sinus_disorder	P43235	CTSK
sinus_disorder	P47900	P2RY1
sinus_disorder	P48736	PIK3CG
sinus_disorder	P49356	FNTB
sinus_disorder	P53779	MAPK10
sinus_disorder	P55055	NR1H2
sinus_disorder	P78536	ADAM17
sinus_disorder	P80365	HSD11B2
sinus_disorder	Q01959	SLC6A3
sinus_disorder	Q02127	DHODH
sinus_disorder	Q02750	MAP2K1
sinus_disorder	Q07343	PDE4B
sinus_disorder	Q13133	NR1H3
sinus_disorder	Q15059	BRD3
sinus_disorder	Q15858	SCN9A
sinus_disorder	Q16790	CA9
sinus_disorder	Q86X55	CARM1
sinus_disorder	Q96GD4	AURKB
sinus_disorder	Q99720	SIGMAR1
sinus_disorder	Q99808	SLC29A1
sinus_disorder	Q9UHL4	DPP7
sinus_disorder	Q9Y243	AKT3
sinus_disorder	Q9Y5Z0	BACE2
pharyngeal_oedema	O43613	HCRTR1
pharyngeal_oedema	P03372	ESR1
pharyngeal_oedema	P03956	MMP1
pharyngeal_oedema	P05067	APP
pharyngeal_oedema	P07550	ADRB2
pharyngeal_oedema	P08473	MME
pharyngeal_oedema	P08842	STS
pharyngeal_oedema	P10275	AR
pharyngeal_oedema	P14324	FDPS
pharyngeal_oedema	P30556	AGTR1
pharyngeal_oedema	P35354	PTGS2
pharyngeal_oedema	P36888	FLT3
pharyngeal_oedema	P43166	CA7
pharyngeal_oedema	P48736	PIK3CG
pharyngeal_oedema	P49356	FNTB
pharyngeal_oedema	Q13639	HTR4
pharyngeal_oedema	Q16665	HIF1A
pharyngeal_oedema	Q86X55	CARM1
pharyngeal_oedema	Q96RI1	NR1H4
pharyngeal_oedema	Q9BUB5	MKNK1
pharyngeal_oedema	Q9ULX7	CA14
hyperkeratosis	P05412	JUN
hyperkeratosis	P08172	CHRM2
hyperkeratosis	P08473	MME
hyperkeratosis	P13631	RARG
hyperkeratosis	P14920	DAO
hyperkeratosis	P17612	PRKACA
hyperkeratosis	P25090	FPR2
hyperkeratosis	P29371	TACR3
hyperkeratosis	P42785	PRCP
hyperkeratosis	P49286	MTNR1B
hyperkeratosis	P49768	PSEN1
hyperkeratosis	P55072	VCP
hyperkeratosis	Q7Z601	GPR142
hyperkeratosis	Q99500	S1PR3
dry_skin	O60218	AKR1B10
dry_skin	O75173	ADAMTS4
dry_skin	O95399	UTS2
dry_skin	P00533	EGFR
dry_skin	P07099	EPHX1
dry_skin	P08172	CHRM2
dry_skin	P08581	MET
dry_skin	P09874	PARP1
dry_skin	P11309	PIM1
dry_skin	P15538	CYP11B1
dry_skin	P20648	ATP4A
dry_skin	P31644	GABRA5
dry_skin	P36888	FLT3
dry_skin	P42345	MTOR
dry_skin	P42574	CASP3
dry_skin	P47989	XDH
dry_skin	P50281	MMP14
dry_skin	P51946	CCNH
dry_skin	P68400	CSNK2A1
dry_skin	Q05586	GRIN1
dry_skin	Q86X55	CARM1
dry_skin	Q92731	ESR2
dry_skin	Q9UM73	ALK
skin_disorder	O43353	RIPK2
skin_disorder	O60674	JAK2
skin_disorder	O75173	ADAMTS4
skin_disorder	O95399	UTS2
skin_disorder	P00533	EGFR
skin_disorder	P05412	JUN
skin_disorder	P06213	INSR
skin_disorder	P06401	PGR
skin_disorder	P07099	EPHX1
skin_disorder	P09874	PARP1
skin_disorder	P10275	AR
skin_disorder	P11309	PIM1
skin_disorder	P11597	CETP
skin_disorder	P12931	SRC
skin_disorder	P13631	RARG
skin_disorder	P15144	ANPEP
skin_disorder	P15538	CYP11B1
skin_disorder	P19320	VCAM1
skin_disorder	P23921	RRM1
skin_disorder	P26010	ITGB7
skin_disorder	P31644	GABRA5
skin_disorder	P34972	CNR2
skin_disorder	P41145	OPRK1
skin_disorder	P42574	CASP3
skin_disorder	P43116	PTGER2
skin_disorder	P43166	CA7
skin_disorder	P43235	CTSK
skin_disorder	P47871	GCGR
skin_disorder	P47989	XDH
skin_disorder	P49356	FNTB
skin_disorder	P51946	CCNH
skin_disorder	P55212	CASP6
skin_disorder	P61073	CXCR4
skin_disorder	P68400	CSNK2A1
skin_disorder	Q04759	PRKCQ
skin_disorder	Q12908	SLC10A2
skin_disorder	Q13547	HDAC1
skin_disorder	Q9NTG7	SIRT3
skin_disorder	Q9ULX7	CA14
skin_disorder	Q9Y2D0	CA5B
skin_lesion	P00748	F12
skin_lesion	P04035	HMGCR
skin_lesion	P07099	EPHX1
skin_lesion	P09917	ALOX5
skin_lesion	P13631	RARG
skin_lesion	P16109	SELP
skin_lesion	P34972	CNR2
skin_lesion	P43116	PTGER2
skin_lesion	P47989	XDH
skin_lesion	P49286	MTNR1B
skin_lesion	P62937	PPIA
skin_lesion	Q15858	SCN9A
skin_lesion	Q6V1X1	DPP8
skin_lesion	Q9BY41	HDAC8
swelling_face	O14965	AURKA
swelling_face	O60341	KDM1A
swelling_face	P03956	MMP1
swelling_face	P13612	ITGA4
swelling_face	P14920	DAO
swelling_face	P19438	TNFRSF1A
swelling_face	P24557	TBXAS1
swelling_face	P29274	ADORA2A
swelling_face	P30291	WEE1
swelling_face	P36888	FLT3
swelling_face	P37268	FDFT1
swelling_face	P41143	OPRD1
swelling_face	P42345	MTOR
swelling_face	P47989	XDH
swelling_face	P55212	CASP6
swelling_face	P62937	PPIA
swelling_face	P78536	ADAM17
swelling_face	Q92731	ESR2
swelling_face	Q9UHL4	DPP7
eczema	O00519	FAAH
eczema	O75173	ADAMTS4
eczema	P09874	PARP1
eczema	P09917	ALOX5
eczema	P10275	AR
eczema	P10828	THRB
eczema	P11086	PNMT
eczema	P13612	ITGA4
eczema	P14867	GABRA1
eczema	P16455	MGMT
eczema	P23975	SLC6A2
eczema	P27338	MAOB
eczema	P30291	WEE1
eczema	P30542	ADORA1
eczema	P35367	HRH1
eczema	P36888	FLT3
eczema	P41143	OPRD1
eczema	P45452	MMP13
eczema	P47989	XDH
eczema	P49768	PSEN1
eczema	P55055	NR1H2
eczema	P78536	ADAM17
eczema	P80365	HSD11B2
eczema	Q15722	LTB4R
eczema	Q15858	SCN9A
eczema	Q99500	S1PR3
eczema	Q9UHL4	DPP7
eczema	Q9ULX7	CA14
eczema	Q9Y233	PDE10A
rash_papular	O14965	AURKA
rash_papular	O43353	RIPK2
rash_papular	P00374	DHFR
rash_papular	P00918	CA2
rash_papular	P04054	PLA2G1B
rash_papular	P07099	EPHX1
rash_papular	P07949	RET
rash_papular	P08246	ELANE
rash_papular	P09874	PARP1
rash_papular	P10275	AR
rash_papular	P10827	THRA
rash_papular	P10828	THRB
rash_papular	P11309	PIM1
rash_papular	P13612	ITGA4
rash_papular	P13866	SLC5A1
rash_papular	P21397	MAOA
rash_papular	P23921	RRM1
rash_papular	P25103	TACR1
rash_papular	P29274	ADORA2A
rash_papular	P32246	CCR1
rash_papular	P37288	AVPR1A
rash_papular	P43116	PTGER2
rash_papular	P43490	NAMPT
rash_papular	P45452	MMP13
rash_papular	P51946	CCNH
rash_papular	P55055	NR1H2
rash_papular	P55072	VCP
rash_papular	P98170	XIAP
rash_papular	Q12908	SLC10A2
rash_papular	Q13639	HTR4
rash_papular	Q9BY41	HDAC8
rash_papular	Q9NTG7	SIRT3
rash_papular	Q9NYA1	SPHK1
rash_papular	Q9UHL4	DPP7
rash_papular	Q9Y2D0	CA5B
photosensitivity_reaction	O00519	FAAH
photosensitivity_reaction	O95399	UTS2
photosensitivity_reaction	P00374	DHFR
photosensitivity_reaction	P03952	KLKB1
photosensitivity_reaction	P03956	MMP1
photosensitivity_reaction	P05067	APP
photosensitivity_reaction	P07949	RET
photosensitivity_reaction	P08246	ELANE
photosensitivity_reaction	P08581	MET
photosensitivity_reaction	P09917	ALOX5
photosensitivity_reaction	P13612	ITGA4
photosensitivity_reaction	P16455	MGMT
photosensitivity_reaction	P23458	JAK1
photosensitivity_reaction	P25116	F2R
photosensitivity_reaction	P35348	ADRA1A
photosensitivity_reaction	P42785	PRCP
photosensitivity_reaction	P43088	PTGFR
photosensitivity_reaction	P43116	PTGER2
photosensitivity_reaction	P49146	NPY2R
photosensitivity_reaction	P53582	METAP1
photosensitivity_reaction	P55263	ADK
photosensitivity_reaction	Q05586	GRIN1
photosensitivity_reaction	Q14416	GRM2
photosensitivity_reaction	Q16769	QPCT
photosensitivity_reaction	Q9BUB5	MKNK1
photosensitivity_reaction	Q9BY41	HDAC8
photosensitivity_reaction	Q9NTG7	SIRT3
pruritus_generalised	P00797	REN
pruritus_generalised	P03956	MMP1
pruritus_generalised	P05067	APP
pruritus_generalised	P07099	EPHX1
pruritus_generalised	P08172	CHRM2
pruritus_generalised	P09467	FBP1
pruritus_generalised	P09917	ALOX5
pruritus_generalised	P11086	PNMT
pruritus_generalised	P14780	MMP9
pruritus_generalised	P14867	GABRA1
pruritus_generalised	P16109	SELP
pruritus_generalised	P18405	SRD5A1
pruritus_generalised	P23975	SLC6A2
pruritus_generalised	P25090	FPR2
pruritus_generalised	P25774	CTSS
pruritus_generalised	P27338	MAOB
pruritus_generalised	P29274	ADORA2A
pruritus_generalised	P30542	ADORA1
pruritus_generalised	P32297	CHRNA3
pruritus_generalised	P36544	CHRNA7
pruritus_generalised	P43166	CA7
pruritus_generalised	P43235	CTSK
pruritus_generalised	P45452	MMP13
pruritus_generalised	P46098	HTR3A
pruritus_generalised	P47989	XDH
pruritus_generalised	P48039	MTNR1A
pruritus_generalised	P49682	CXCR3
pruritus_generalised	P51677	CCR3
pruritus_generalised	P78536	ADAM17
pruritus_generalised	Q16769	QPCT
pruritus_generalised	Q86TI2	DPP9
pruritus_generalised	Q9BY41	HDAC8
pruritus_generalised	Q9ULX7	CA14
pruritus_generalised	Q9Y5N1	HRH3
rash_pruritic	P03956	MMP1
rash_pruritic	P07949	RET
rash_pruritic	P10275	AR
rash_pruritic	P21728	DRD1
rash_pruritic	P35354	PTGS2
rash_pruritic	P47989	XDH
rash_pruritic	P49768	PSEN1
rash_pruritic	Q03181	PPARD
rash_generalised	O14920	IKBKB
rash_generalised	P00374	DHFR
rash_generalised	P03956	MMP1
rash_generalised	P06239	LCK
rash_generalised	P08172	CHRM2
rash_generalised	P11597	CETP
rash_generalised	P14324	FDPS
rash_generalised	P14920	DAO
rash_generalised	P15056	BRAF
rash_generalised	P16455	MGMT
rash_generalised	P16581	SELE
rash_generalised	P23458	JAK1
rash_generalised	P30556	AGTR1
rash_generalised	P33527	ABCC1
rash_generalised	P37268	FDFT1
rash_generalised	P41143	OPRD1
rash_generalised	P43235	CTSK
rash_generalised	P47989	XDH
rash_generalised	P51946	CCNH
rash_generalised	P62937	PPIA
rash_generalised	Q03181	PPARD
rash_generalised	Q04759	PRKCQ
rash_generalised	Q05586	GRIN1
rash_generalised	Q13639	HTR4
rash_generalised	Q14289	PTK2B
rash_generalised	Q92731	ESR2
rash_generalised	Q9BUB5	MKNK1
rash_generalised	Q9BY41	HDAC8
rash_generalised	Q9NTG7	SIRT3
rash_generalised	Q9ULX7	CA14
rash_generalised	Q9Y233	PDE10A
rash_generalised	Q9Y2D0	CA5B
rash_macular	O94925	GLS
rash_macular	P00918	CA2
rash_macular	P03956	MMP1
rash_macular	P07099	EPHX1
rash_macular	P08912	CHRM5
rash_macular	P09874	PARP1
rash_macular	P10827	THRA
rash_macular	P11309	PIM1
rash_macular	P13612	ITGA4
rash_macular	P13631	RARG
rash_macular	P29274	ADORA2A
rash_macular	P35367	HRH1
rash_macular	P43166	CA7
rash_macular	P45452	MMP13
rash_macular	P47989	XDH
rash_macular	P49356	FNTB
rash_macular	P50281	MMP14
rash_macular	P51946	CCNH
rash_macular	P61073	CXCR4
rash_macular	Q13133	NR1H3
rash_macular	Q13639	HTR4
rash_macular	Q16445	GABRA6
rash_macular	Q6V1X1	DPP8
rash_macular	Q9BY41	HDAC8
rash_macular	Q9NYA1	SPHK1
rash_macular	Q9ULX7	CA14
rash_maculo-papular	O00519	FAAH
rash_maculo-papular	P00918	CA2
rash_maculo-papular	P09874	PARP1
rash_maculo-papular	P11086	PNMT
rash_maculo-papular	P16455	MGMT
rash_maculo-papular	P30291	WEE1
rash_maculo-papular	P37288	AVPR1A
rash_maculo-papular	P43681	CHRNA4
rash_maculo-papular	P47989	XDH
rash_maculo-papular	P51946	CCNH
acne	P00533	EGFR
acne	P08246	ELANE
acne	P12931	SRC
acne	P13631	RARG
acne	P15144	ANPEP
acne	P15538	CYP11B1
acne	P19320	VCAM1
acne	P30556	AGTR1
acne	P31391	SSTR4
acne	P31644	GABRA5
acne	P34972	CNR2
acne	P35968	KDR
acne	P42574	CASP3
acne	P43116	PTGER2
acne	P43403	ZAP70
acne	P47989	XDH
acne	P51946	CCNH
acne	P68400	CSNK2A1
acne	Q13627	DYRK1A
acne	Q13639	HTR4
acne	Q86TI2	DPP9
acne	Q92731	ESR2
acne	Q9BY41	HDAC8
acne	Q9NTG7	SIRT3
acne	Q9Y5Z0	BACE2
alopecia	O14965	AURKA
alopecia	O60218	AKR1B10
alopecia	P09871	C1S
alopecia	P09874	PARP1
alopecia	P10827	THRA
alopecia	P13945	ADRB3
alopecia	P25103	TACR1
alopecia	P32246	CCR1
alopecia	P35916	FLT4
alopecia	P42345	MTOR
alopecia	P46098	HTR3A
alopecia	P47989	XDH
alopecia	P49286	MTNR1B
alopecia	P49356	FNTB
alopecia	P55212	CASP6
alopecia	Q99685	MGLL
alopecia	Q9NTG7	SIRT3
alopecia	Q9UHL4	DPP7
economic_problem	O15379	HDAC3
economic_problem	O43613	HCRTR1
economic_problem	O75908	SOAT2
economic_problem	P03952	KLKB1
economic_problem	P04150	NR3C1
economic_problem	P07949	RET
economic_problem	P08069	IGF1R
economic_problem	P12821	ACE
economic_problem	P13497	BMP1
economic_problem	P17612	PRKACA
economic_problem	P20292	ALOX5AP
economic_problem	P21554	CNR1
economic_problem	P21731	TBXA2R
economic_problem	P21918	DRD5
economic_problem	P25100	ADRA1D
economic_problem	P29371	TACR3
economic_problem	P30874	SSTR2
economic_problem	P30968	GNRHR
economic_problem	P32238	CCKAR
economic_problem	P35367	HRH1
economic_problem	P37288	AVPR1A
economic_problem	P39900	MMP12
economic_problem	P40238	MPL
economic_problem	P41143	OPRD1
economic_problem	P50281	MMP14
economic_problem	P51677	CCR3
economic_problem	P53779	MAPK10
economic_problem	P80365	HSD11B2
economic_problem	Q14416	GRM2
economic_problem	Q15059	BRD3
economic_problem	Q86X55	CARM1
economic_problem	Q9UNA0	ADAMTS5
economic_problem	Q9Y233	PDE10A
activities_of_daily_living_impaired	O14757	CHEK1
activities_of_daily_living_impaired	O15530	PDPK1
activities_of_daily_living_impaired	P05067	APP
activities_of_daily_living_impaired	P08238	HSP90AB1
activities_of_daily_living_impaired	P16109	SELP
activities_of_daily_living_impaired	P23975	SLC6A2
activities_of_daily_living_impaired	P25105	PTAFR
activities_of_daily_living_impaired	P30968	GNRHR
activities_of_daily_living_impaired	P42785	PRCP
activities_of_daily_living_impaired	P43235	CTSK
activities_of_daily_living_impaired	P68400	CSNK2A1
activities_of_daily_living_impaired	Q05655	PRKCD
activities_of_daily_living_impaired	Q07343	PDE4B
activities_of_daily_living_impaired	Q8TDS4	HCAR2
activities_of_daily_living_impaired	Q92847	GHSR
disability	O00519	FAAH
disability	P03952	KLKB1
disability	P08709	F7
disability	P08912	CHRM5
disability	P09619	PDGFRB
disability	P09871	C1S
