Entry	Entry name	Status	Gene names
O75822	EIF3J_HUMAN	reviewed	EIF3J EIF3S1 PRO0391
O75530	EED_HUMAN	reviewed	EED
Q99607	ELF4_HUMAN	reviewed	ELF4 ELFR MEF
Q9UK73	FEM1B_HUMAN	reviewed	FEM1B F1AA KIAA0396
Q7Z6M2	FBX33_HUMAN	reviewed	FBXO33 FBX33
P49366	DHYS_HUMAN	reviewed	DHPS DS
Q8NEL9	DDHD1_HUMAN	reviewed	DDHD1 KIAA1705
P68104	EF1A1_HUMAN	reviewed	EEF1A1 EEF1A EF1A LENG7
P18505	GBRB1_HUMAN	reviewed	GABRB1
M0R2J8	DCDC1_HUMAN	reviewed	DCDC1 DCDC5 KIAA1493
O75015	FCG3B_HUMAN	reviewed	FCGR3B CD16B FCG3 FCGR3 IGFR3
Q9NXB0	MKS1_HUMAN	reviewed	MKS1
Q96A72	MGN2_HUMAN	reviewed	MAGOHB MAGOH2
Q71F56	MD13L_HUMAN	reviewed	MED13L KIAA1025 PROSIT240 THRAP2 TRAP240L
Q14D04	MELT_HUMAN	reviewed	VEPH1 KIAA1692 VEPH
Q03933	HSF2_HUMAN	reviewed	HSF2 HSTF2
A6NCF6	MA13P_HUMAN	reviewed	MAGEA13P
Q9P0W0	IFNK_HUMAN	reviewed	IFNK UNQ6124/PRO20084
A2RU54	HMX2_HUMAN	reviewed	HMX2
P18065	IBP2_HUMAN	reviewed	IGFBP2 BP2 IBP2
Q969F9	HPS3_HUMAN	reviewed	HPS3
P18850	ATF6A_HUMAN	reviewed	ATF6
A2RUB6	CCD66_HUMAN	reviewed	CCDC66
Q9GIY3	2B1E_HUMAN	reviewed	HLA-DRB1
Q03060	CREM_HUMAN	reviewed	CREM
Q5JTZ5	CI152_HUMAN	reviewed	C9orf152
O75969	AKAP3_HUMAN	reviewed	AKAP3 AKAP110 SOB1
Q13075	BIRC1_HUMAN	reviewed	NAIP BIRC1
Q16602	CALRL_HUMAN	reviewed	CALCRL CGRPR
Q96G97	BSCL2_HUMAN	reviewed	BSCL2
P16189	1A31_HUMAN	reviewed	HLA-A HLAA
P56749	CLD12_HUMAN	reviewed	CLDN12
Q9NZJ6	COQ3_HUMAN	reviewed	COQ3 UG0215E05
Q9H3H3	CK068_HUMAN	reviewed	C11orf68 BLES03
P23634	AT2B4_HUMAN	reviewed	ATP2B4 ATP2B2 MXRA1
Q9UGM1	ACHA9_HUMAN	reviewed	CHRNA9 NACHRA9
Q6UY11	DLK2_HUMAN	reviewed	DLK2 EGFL9 UNQ2903/PRO28633
O95471	CLD7_HUMAN	reviewed	CLDN7 CEPTRL2 CPETRL2
Q5SYC1	CLVS2_HUMAN	reviewed	CLVS2 C6orf212 C6orf213 RLBP1L2
P00326	ADH1G_HUMAN	reviewed	ADH1C ADH3
Q9Y271	CLTR1_HUMAN	reviewed	CYSLTR1 CYSLT1
Q9NVH1	DJC11_HUMAN	reviewed	DNAJC11
I3L273	GFY_HUMAN	reviewed	GFY
B1ANY3	F220P_HUMAN	reviewed	FAM220BP C9orf51
A6NE21	F90AI_HUMAN	reviewed	FAM90A18P FAM90A18; FAM90A19P FAM90A19
A8MWA6	F90AM_HUMAN	reviewed	FAM90A22P FAM90A22
A6NEY3	GG6L3_HUMAN	reviewed	GOLGA6L3
O60269	GRIN2_HUMAN	reviewed	GPRIN2 KIAA0514
Q9NYP3	DONS_HUMAN	reviewed	DONSON C21orf60
P60022	DEFB1_HUMAN	reviewed	DEFB1 BD1 HBD1
P0C866	F91A2_HUMAN	reviewed	LINC00869 FAM91A2 KIAA0493
O95377	CXB5_HUMAN	reviewed	GJB5
Q658Y4	F91A1_HUMAN	reviewed	FAM91A1
Q8WXX5	DNJC9_HUMAN	reviewed	DNAJC9
A8MTJ3	GNAT3_HUMAN	reviewed	GNAT3
Q9HAF1	EAF6_HUMAN	reviewed	MEAF6 C1orf149 CENP-28 EAF6
A6PVY3	F177B_HUMAN	reviewed	FAM177B
Q6EEV4	GL1AD_HUMAN	reviewed	POLR2M GRINL1A
O75935	DCTN3_HUMAN	reviewed	DCTN3 DCTN22
Q96GI7	FA89A_HUMAN	reviewed	FAM89A C1orf153
P0CAP2	GRL1A_HUMAN	reviewed	POLR2M GRINL1A
P00740	FA9_HUMAN	reviewed	F9
Q8WUP2	FBLI1_HUMAN	reviewed	FBLIM1 FBLP1
P34910	EVI2B_HUMAN	reviewed	EVI2B EVDB
H3BSY2	GOG8M_HUMAN	reviewed	GOLGA8M
Q8N907	DAND5_HUMAN	reviewed	DAND5 CER2 CKTSF1B3 GREM3 SP1
Q6UWT2	ENHO_HUMAN	reviewed	ENHO C9orf165 UNQ470/PRO830
Q6P9H5	GIMA6_HUMAN	reviewed	GIMAP6 IAN2 IAN6
Q9NRW4	DUS22_HUMAN	reviewed	DUSP22 JSP1 LMWDSP2 MKPX
O95838	GLP2R_HUMAN	reviewed	GLP2R
P13498	CY24A_HUMAN	reviewed	CYBA
Q9P2B2	FPRP_HUMAN	reviewed	PTGFRN CD9P1 EWIF FPRP KIAA1436
Q9H9Y4	GPN2_HUMAN	reviewed	GPN2 ATPBD1B UNQ5828/PRO19647
Q902F9	EN113_HUMAN	reviewed	HERVK_113
Q8N539	FBCD1_HUMAN	reviewed	FIBCD1 UNQ701/PRO1346
Q9NR20	DYRK4_HUMAN	reviewed	DYRK4
Q96AP7	ESAM_HUMAN	reviewed	ESAM UNQ220/PRO246
O00423	EMAL1_HUMAN	reviewed	EML1 EMAP1 EMAPL EMAPL1
P62879	GBB2_HUMAN	reviewed	GNB2
P55083	MFAP4_HUMAN	reviewed	MFAP4
Q8IZU8	DSEL_HUMAN	reviewed	DSEL C18orf4 NCAG1
Q9Y6R4	M3K4_HUMAN	reviewed	MAP3K4 KIAA0213 MAPKKK4 MEKK4 MTK1
Q9Y2X0	MED16_HUMAN	reviewed	MED16 DRIP92 THRAP5
P40305	IFI27_HUMAN	reviewed	IFI27
Q16820	MEP1B_HUMAN	reviewed	MEP1B
Q06413	MEF2C_HUMAN	reviewed	MEF2C
Q8IX15	HOMEZ_HUMAN	reviewed	HOMEZ KIAA1443
O43318	M3K7_HUMAN	reviewed	MAP3K7 TAK1
Q8TCB0	IFI44_HUMAN	reviewed	IFI44 MTAP44
D6RGH6	MCIN_HUMAN	reviewed	MCIDAS IDAS MCI MCIN
Q7Z7M0	MEGF8_HUMAN	reviewed	MEGF8 C19orf49 EGFL4 KIAA0817
Q13325	IFIT5_HUMAN	reviewed	IFIT5 ISG58 RI58
Q8NDH6	ICA1L_HUMAN	reviewed	ICA1L ALS2CR14 ALS2CR15
Q9H2W2	MIXL1_HUMAN	reviewed	MIXL1 MIXL
Q6UXV4	MIC27_HUMAN	reviewed	APOOL CXorf33 FAM121A MIC27 UNQ8193/PRO23204
Q9BY19	M4A8_HUMAN	reviewed	MS4A8 4SPAN4 MS4A8B
O14979	HNRDL_HUMAN	reviewed	HNRNPDL HNRPDL JKTBP
P31943	HNRH1_HUMAN	reviewed	HNRNPH1 HNRPH HNRPH1
Q8TCQ1	MARH1_HUMAN	reviewed	MARCH1 RNF171
Q9UGB7	MIOX_HUMAN	reviewed	MIOX ALDRL6 KSP32 RSOR
P05015	IFN16_HUMAN	reviewed	IFNA16
Q9BUJ2	HNRL1_HUMAN	reviewed	HNRNPUL1 E1BAP5 HNRPUL1
Q96JM4	LRIQ1_HUMAN	reviewed	LRRIQ1 KIAA1801
Q9Y6Y9	LY96_HUMAN	reviewed	LY96 ESOP1 MD2
Q6UWQ5	LYZL1_HUMAN	reviewed	LYZL1 LYC2 UNQ648/PRO1278
Q96KX0	LYZL4_HUMAN	reviewed	LYZL4 LYC4
Q9NQ38	ISK5_HUMAN	reviewed	SPINK5
P57087	JAM2_HUMAN	reviewed	JAM2 C21orf43 VEJAM UNQ219/PRO245
O95678	K2C75_HUMAN	reviewed	KRT75 K6HF KB18
Q9Y5R4	HEMK1_HUMAN	reviewed	HEMK1 HEMK
Q86XA9	HTR5A_HUMAN	reviewed	HEATR5A C14orf125 KIAA1316
Q8WZA9	IRGQ_HUMAN	reviewed	IRGQ IRGQ1 FKSG27
Q9ULI4	KI26A_HUMAN	reviewed	KIF26A KIAA1236
Q8WWF8	CAPSL_HUMAN	reviewed	CAPSL
Q9UBR2	CATZ_HUMAN	reviewed	CTSZ
Q9Y576	ASB1_HUMAN	reviewed	ASB1 KIAA1146
Q9HBH7	BEX1_HUMAN	reviewed	BEX1
O60488	ACSL4_HUMAN	reviewed	ACSL4 ACS4 FACL4 LACS4
C9JRZ8	AK1BF_HUMAN	reviewed	AKR1B15
P55773	CCL23_HUMAN	reviewed	CCL23 MIP3 MPIF1 SCYA23
O14775	GNB5_HUMAN	reviewed	GNB5
O14944	EREG_HUMAN	reviewed	EREG
Q9H2G9	GO45_HUMAN	reviewed	BLZF1 JEM1
Q9ULK0	GRID1_HUMAN	reviewed	GRID1 KIAA1220
Q14831	GRM7_HUMAN	reviewed	GRM7 GPRC1G MGLUR7
P0CJ92	GOG8H_HUMAN	reviewed	GOLGA8H
P53539	FOSB_HUMAN	reviewed	FOSB G0S3
Q8NEV8	EXPH5_HUMAN	reviewed	EXPH5 KIAA0624 SLAC2B
Q99680	GPR22_HUMAN	reviewed	GPR22
P50548	ERF_HUMAN	reviewed	ERF
Q13158	FADD_HUMAN	reviewed	FADD MORT1 GIG3
P41212	ETV6_HUMAN	reviewed	ETV6 TEL TEL1
Q8N336	ELMD1_HUMAN	reviewed	ELMOD1
P20810	ICAL_HUMAN	reviewed	CAST
Q9H239	MMP28_HUMAN	reviewed	MMP28 MMP25 UNQ1893/PRO4339
Q99542	MMP19_HUMAN	reviewed	MMP19 MMP18 RASI
Q99797	MIPEP_HUMAN	reviewed	MIPEP MIP
Q6IAA8	LTOR1_HUMAN	reviewed	LAMTOR1 C11orf59 PDRO PP7157
Q9NP08	HMX1_HUMAN	reviewed	HMX1 H6
Q9BRK4	LZTS2_HUMAN	reviewed	LZTS2 KIAA1813 LAPSER1
Q96A46	MFRN2_HUMAN	reviewed	SLC25A28 MFRN2 NPD016
Q9BSK0	MALD1_HUMAN	reviewed	MARVELD1 MRVLDC1
Q9UHF5	IL17B_HUMAN	reviewed	IL17B IL20 NIRF ZCYTO7 UNQ516/PRO1031
P22732	GTR5_HUMAN	reviewed	SLC2A5 GLUT5
Q12766	HMGX3_HUMAN	reviewed	HMGXB3 KIAA0194 SMF
Q96LI6	HSFY1_HUMAN	reviewed	HSFY1 HSF2L HSFY; HSFY2 HSF2L HSFY
P15248	IL9_HUMAN	reviewed	IL9
Q13418	ILK_HUMAN	reviewed	ILK ILK1 ILK2
Q86VF2	IGFN1_HUMAN	reviewed	IGFN1 EEF1A2BP1 KYIP1
P63241	IF5A1_HUMAN	reviewed	EIF5A
O00198	HRK_HUMAN	reviewed	HRK BID3
Q8TD20	GTR12_HUMAN	reviewed	SLC2A12 GLUT12
Q96LB3	IFT74_HUMAN	reviewed	IFT74 CCDC2 CMG1
Q9BW72	HIG2A_HUMAN	reviewed	HIGD2A
Q5JVS0	HABP4_HUMAN	reviewed	HABP4
Q9H1B7	I2BPL_HUMAN	reviewed	IRF2BPL C14orf4 EAP1 KIAA1865 My039
Q6ZN17	LN28B_HUMAN	reviewed	LIN28B CSDD2
Q96NI6	LRFN5_HUMAN	reviewed	LRFN5 C14orf146 SALM5
O75409	HYPM_HUMAN	reviewed	HYPM CXorf27
Q04760	LGUL_HUMAN	reviewed	GLO1
Q14197	ICT1_HUMAN	reviewed	MRPL58 DS1 ICT1
Q6PKG0	LARP1_HUMAN	reviewed	LARP1 KIAA0731 LARP
Q9BRS8	LARP6_HUMAN	reviewed	LARP6
Q8NDA2	HMCN2_HUMAN	reviewed	HMCN2
Q9NZI2	KCIP1_HUMAN	reviewed	KCNIP1 KCHIP1 VABP
P17509	HXB6_HUMAN	reviewed	HOXB6 HOX2B
Q9UIQ6	LCAP_HUMAN	reviewed	LNPEP OTASE
P54868	HMCS2_HUMAN	reviewed	HMGCS2
P52789	HXK2_HUMAN	reviewed	HK2
Q96NU7	HUTI_HUMAN	reviewed	AMDHD1 HMFT1272
Q14005	IL16_HUMAN	reviewed	IL16
O15230	LAMA5_HUMAN	reviewed	LAMA5 KIAA0533 KIAA1907
Q76N89	HECW1_HUMAN	reviewed	HECW1 KIAA0322 NEDL1
Q96SY0	INT14_HUMAN	reviewed	INTS14 C15orf44 VWA9
P49895	IOD1_HUMAN	reviewed	DIO1 ITDI1 TXDI1
P10914	IRF1_HUMAN	reviewed	IRF1
Q9GZZ8	LACRT_HUMAN	reviewed	LACRT
P03952	KLKB1_HUMAN	reviewed	KLKB1 KLK3
P78415	IRX3_HUMAN	reviewed	IRX3 IRXB1
Q8N201	INT1_HUMAN	reviewed	INTS1 KIAA1440 UNQ1821/PRO3434
Q3MIV0	KR221_HUMAN	reviewed	KRTAP22-1 KAP22.1
P29375	KDM5A_HUMAN	reviewed	KDM5A JARID1A RBBP2 RBP2
Q9H0H0	INT2_HUMAN	reviewed	INTS2 KIAA1287
P78413	IRX4_HUMAN	reviewed	IRX4 IRXA3
P13861	KAP2_HUMAN	reviewed	PRKAR2A PKR2 PRKAR2
A0A0C4DH73	KV112_HUMAN	reviewed	IGKV1-12
Q6VAB6	KSR2_HUMAN	reviewed	KSR2
Q14003	KCNC3_HUMAN	reviewed	KCNC3
Q96E93	KLRG1_HUMAN	reviewed	KLRG1 CLEC15A MAFA MAFAL
O75037	KI21B_HUMAN	reviewed	KIF21B KIAA0449
Q6PID8	KLD10_HUMAN	reviewed	KLHDC10 KIAA0265
Q9Y2U2	KCNK7_HUMAN	reviewed	KCNK7
Q5VTJ3	KLD7A_HUMAN	reviewed	KLHDC7A
Q14641	INSL4_HUMAN	reviewed	INSL4
Q8NEP7	KLDC9_HUMAN	reviewed	KLHDC9 KARCA1
Q9BXW7	HDHD5_HUMAN	reviewed	HDHD5 CECR5
Q7L4E1	MIGA2_HUMAN	reviewed	MIGA2 C9orf54 FAM73B PSEC0112
P08253	MMP2_HUMAN	reviewed	MMP2 CLG4A
Q8WZA0	LZIC_HUMAN	reviewed	LZIC
P43362	MAGA9_HUMAN	reviewed	MAGEA9 MAGE9 MAGEA9A; MAGEA9B
Q96NR2	MHAS1_HUMAN	reviewed	MIR1-1HG-AS1 C20orf166-AS1 C20orf200 NCRNA00335
Q969P0	IGSF8_HUMAN	reviewed	IGSF8 CD81P3 EWI2 KCT4
Q15486	GUSP1_HUMAN	reviewed	GUSBP1 SMA3
Q92628	K0232_HUMAN	reviewed	KIAA0232
Q01113	IL9R_HUMAN	reviewed	IL9R
Q9H089	LSG1_HUMAN	reviewed	LSG1
Q9NY64	GTR8_HUMAN	reviewed	SLC2A8 GLUT8 GLUTX1
Q8IWL3	HSC20_HUMAN	reviewed	HSCB DNAJC20 HSC20
Q92522	H1X_HUMAN	reviewed	H1FX
Q14114	LRP8_HUMAN	reviewed	LRP8 APOER2
Q9H583	HEAT1_HUMAN	reviewed	HEATR1 BAP28 UTP10
O60928	KCJ13_HUMAN	reviewed	KCNJ13
Q71H61	ILDR2_HUMAN	reviewed	ILDR2 C1orf32
Q92598	HS105_HUMAN	reviewed	HSPH1 HSP105 HSP110 KIAA0201
Q5TF39	MFS4B_HUMAN	reviewed	MFSD4B KIAA1919 NAGLT1 HSPC100
P0CJ69	HMN2_HUMAN	reviewed	MTRNR2L2
A6NJW4	LRR3C_HUMAN	reviewed	LRRC3C
P08069	IGF1R_HUMAN	reviewed	IGF1R
P0CJ73	HMN6_HUMAN	reviewed	MTRNR2L6
Q7Z2Y8	GVIN1_HUMAN	reviewed	GVINP1 GVIN1 VLIG1
Q9UBY5	LPAR3_HUMAN	reviewed	LPAR3 EDG7 LPA3
P0CJ74	HMN7_HUMAN	reviewed	MTRNR2L7
Q9H1H1	GTSFL_HUMAN	reviewed	GTSF1L C20orf65 FAM112A
Q8N3X6	LCORL_HUMAN	reviewed	LCORL
P08727	K1C19_HUMAN	reviewed	KRT19
P35367	HRH1_HUMAN	reviewed	HRH1
P0CJ75	HMN8_HUMAN	reviewed	MTRNR2L8
O95251	KAT7_HUMAN	reviewed	KAT7 HBO1 HBOa MYST2
Q9Y287	ITM2B_HUMAN	reviewed	ITM2B BRI BRI2
P09210	GSTA2_HUMAN	reviewed	GSTA2 GST2
Q9BY71	LRRC3_HUMAN	reviewed	LRRC3 C21orf102 LRRC3A UNQ9233/PRO31982
Q9H1C0	LPAR5_HUMAN	reviewed	LPAR5 GPR92 GPR93
Q8N0V4	LGI2_HUMAN	reviewed	LGI2 KIAA1916 LGIL2
Q9H3U5	MFSD1_HUMAN	reviewed	MFSD1 SMAP4 UG0581B09
Q9BV99	LRC61_HUMAN	reviewed	LRRC61
P27816	MAP4_HUMAN	reviewed	MAP4
Q92896	GSLG1_HUMAN	reviewed	GLG1 CFR1 ESL1 MG160
Q6ZNQ3	LRC69_HUMAN	reviewed	LRRC69
P30519	HMOX2_HUMAN	reviewed	HMOX2 HO2
P35900	K1C20_HUMAN	reviewed	KRT20
Q16836	HCDH_HUMAN	reviewed	HADH HAD HADHSC SCHAD
Q8WWZ1	IL1FA_HUMAN	reviewed	IL1F10 FIL1T IL1HY2 IL38 FKSG75 UNQ6119/PRO20041
P78344	IF4G2_HUMAN	reviewed	EIF4G2 DAP5 OK/SW-cl.75
Q9NYD6	HXC10_HUMAN	reviewed	HOXC10 HOX3I
Q86UE4	LYRIC_HUMAN	reviewed	MTDH AEG1 LYRIC
Q8TC05	MDM1_HUMAN	reviewed	MDM1
Q8N4P6	LRC71_HUMAN	reviewed	LRRC71 C1orf92
Q9NUP9	LIN7C_HUMAN	reviewed	LIN7C MALS3 VELI3
A6NIK2	LR10B_HUMAN	reviewed	LRRC10B
Q6DRA6	H2B2D_HUMAN	reviewed	HIST2H2BD
Q8NAA5	LR75A_HUMAN	reviewed	LRRC75A C17orf76 FAM211A
Q6B9Z1	IGFL4_HUMAN	reviewed	IGFL4
Q16655	MAR1_HUMAN	reviewed	MLANA MART1
Q9NPH9	IL26_HUMAN	reviewed	IL26 AK155
P01857	IGHG1_HUMAN	reviewed	IGHG1
P31275	HXC12_HUMAN	reviewed	HOXC12 HOC3F HOX3F
P0C0S5	H2AZ_HUMAN	reviewed	H2AFZ H2AZ
P0C0S8	H2A1_HUMAN	reviewed	HIST1H2AG H2AFP; HIST1H2AI H2AFC; HIST1H2AK H2AFD; HIST1H2AL H2AFI; HIST1H2AM H2AFN
Q12988	HSPB3_HUMAN	reviewed	HSPB3 HSP27 HSPL27
P18428	LBP_HUMAN	reviewed	LBP
Q9UIC8	LCMT1_HUMAN	reviewed	LCMT1 LCMT CGI-68
Q09470	KCNA1_HUMAN	reviewed	KCNA1
Q8NHM5	KDM2B_HUMAN	reviewed	KDM2B CXXC2 FBL10 FBXL10 JHDM1B PCCX2
Q14573	ITPR3_HUMAN	reviewed	ITPR3
Q9Y6M4	KC1G3_HUMAN	reviewed	CSNK1G3
O15145	ARPC3_HUMAN	reviewed	ARPC3 ARC21
P56202	CATW_HUMAN	reviewed	CTSW
C9J069	AJM1_HUMAN	reviewed	AJM1 C9orf172
Q96NS5	ASB16_HUMAN	reviewed	ASB16
Q8WY36	BBX_HUMAN	reviewed	BBX HBP2
Q9H0C5	BTBD1_HUMAN	reviewed	BTBD1 C15orf1 NS5ATP8
Q86UF4	CC190_HUMAN	reviewed	CCDC190 C1orf110
P40121	CAPG_HUMAN	reviewed	CAPG AFCP MCP
Q5JVX7	CA141_HUMAN	reviewed	C1orf141
Q8N668	COMD1_HUMAN	reviewed	COMMD1 C2orf5 MURR1
Q9UNS2	CSN3_HUMAN	reviewed	COPS3 CSN3
P50895	BCAM_HUMAN	reviewed	BCAM LU MSK19
Q9UI42	CBPA4_HUMAN	reviewed	CPA4 CPA3 UNQ694/PRO1339
O15013	ARHGA_HUMAN	reviewed	ARHGEF10 KIAA0294
Q8NFU0	BEST4_HUMAN	reviewed	BEST4 VMD2L2
A4QMS7	CE049_HUMAN	reviewed	C5orf49
P37023	ACVL1_HUMAN	reviewed	ACVRL1 ACVRLK1 ALK1
P30504	1C04_HUMAN	reviewed	HLA-C HLAC
O75027	ABCB7_HUMAN	reviewed	ABCB7 ABC7
Q9BXS0	COPA1_HUMAN	reviewed	COL25A1
P01258	CALC_HUMAN	reviewed	CALCA CALC1
P48047	ATPO_HUMAN	reviewed	ATP5PO ATP5O ATPO
Q96HY6	DDRGK_HUMAN	reviewed	DDRGK1 C20orf116 UFBP1
O95057	DIRA1_HUMAN	reviewed	DIRAS1 GBTS1 RIG
P58658	EVA1C_HUMAN	reviewed	EVA1C C21orf63 C21orf64 FAM176C PRED34 UNQ2504/PRO5993
A0A1B0GVK7	F240A_HUMAN	reviewed	FAM240A
Q8TCP9	F200A_HUMAN	reviewed	FAM200A C7orf38
P0CG33	GOG6D_HUMAN	reviewed	GOLGA6D
Q9NUQ9	FA49B_HUMAN	reviewed	FAM49B BM-009
Q14439	GP176_HUMAN	reviewed	GPR176
P22794	EVI2A_HUMAN	reviewed	EVI2A EVDA EVI2
Q9H3K2	GHITM_HUMAN	reviewed	GHITM DERP2 MICS1 TMBIM5 My021 UNQ244/PRO281
Q15125	EBP_HUMAN	reviewed	EBP
Q9P1A6	DLGP2_HUMAN	reviewed	DLGAP2 C8orf68 DAP2 ERICH1-AS1
A6NK44	GLOD5_HUMAN	reviewed	GLOD5
Q9Y295	DRG1_HUMAN	reviewed	DRG1 NEDD3
P59861	D131A_HUMAN	reviewed	DEFB131A DEFB131 DEFB31
Q9UGP5	DPOLL_HUMAN	reviewed	POLL
Q53TN4	CYBR1_HUMAN	reviewed	CYBRD1 DCYTB FRRS3
Q6PCT2	FXL19_HUMAN	reviewed	FBXL19 FBL19
Q06828	FMOD_HUMAN	reviewed	FMOD FM SLRR2E
Q4G0W2	DUS28_HUMAN	reviewed	DUSP28
P55039	DRG2_HUMAN	reviewed	DRG2
Q8IYB7	DI3L2_HUMAN	reviewed	DIS3L2 FAM6A
P14136	GFAP_HUMAN	reviewed	GFAP
P04839	CY24B_HUMAN	reviewed	CYBB NOX2
O00167	EYA2_HUMAN	reviewed	EYA2 EAB1
Q9NY28	GALT8_HUMAN	reviewed	GALNT8
O43462	MBTP2_HUMAN	reviewed	MBTPS2 S2P
Q9NX58	LYAR_HUMAN	reviewed	LYAR PNAS-5
Q8IZI9	IFNL3_HUMAN	reviewed	IFNL3 IL28B IL28C ZCYTO22
Q7Z4I7	LIMS2_HUMAN	reviewed	LIMS2 PINCH2
K9M1U5	IFNL4_HUMAN	reviewed	IFNL4
Q9BZ81	MAGB5_HUMAN	reviewed	MAGEB5
O00479	HMGN4_HUMAN	reviewed	HMGN4 HMG17L3 NHC
Q6P9F7	LRC8B_HUMAN	reviewed	LRRC8B KIAA0231 UNQ6413/PRO21207
O15327	INP4B_HUMAN	reviewed	INPP4B
Q8N3Z3	GTPB8_HUMAN	reviewed	GTPBP8
P0DOY5	HD101_HUMAN	reviewed	IGHD1-1
P06858	LIPL_HUMAN	reviewed	LPL LIPD
Q53EV4	LRC23_HUMAN	reviewed	LRRC23 LRPB7
Q13422	IKZF1_HUMAN	reviewed	IKZF1 IK1 IKAROS LYF1 ZNFN1A1
Q50LG9	LRC24_HUMAN	reviewed	LRRC24
P15814	IGLL1_HUMAN	reviewed	IGLL1 IGL1
Q9C0I9	LRC27_HUMAN	reviewed	LRRC27 KIAA1674
Q5VXI9	LIPN_HUMAN	reviewed	LIPN LIPL4
Q00056	HXA4_HUMAN	reviewed	HOXA4 HOX1D
Q14568	HS902_HUMAN	reviewed	HSP90AA2P HSP90AA2 HSPCAL3
P05162	LEG2_HUMAN	reviewed	LGALS2
P01766	HV313_HUMAN	reviewed	IGHV3-13
Q96PQ5	IPP2L_HUMAN	reviewed	PPP1R2P1
Q9BX68	HINT2_HUMAN	reviewed	HINT2
Q8WYK2	JDP2_HUMAN	reviewed	JDP2
P22301	IL10_HUMAN	reviewed	IL10
A0A0C4DH38	HV551_HUMAN	reviewed	IGHV5-51
Q5T751	LCE1C_HUMAN	reviewed	LCE1C LEP3
Q58FF7	H90B3_HUMAN	reviewed	HSP90AB3P HSP90BC
A0A1B0GVX0	LITAD_HUMAN	reviewed	LITAFD
Q96JJ6	JPH4_HUMAN	reviewed	JPH4 JPHL1 KIAA1831
P61626	LYSC_HUMAN	reviewed	LYZ LZM
Q96MG2	JSPR1_HUMAN	reviewed	JSRP1 JP45
P51553	IDH3G_HUMAN	reviewed	IDH3G
P49441	INPP_HUMAN	reviewed	INPP1
P42357	HUTH_HUMAN	reviewed	HAL HIS
Q9UNL4	ING4_HUMAN	reviewed	ING4 My036
Q16363	LAMA4_HUMAN	reviewed	LAMA4
Q86Y46	K2C73_HUMAN	reviewed	KRT73 K6IRS3 KB36 KRT6IRS3
Q9Y616	IRAK3_HUMAN	reviewed	IRAK3
P01597	KV139_HUMAN	reviewed	IGKV1-39
Q9Y6H6	KCNE3_HUMAN	reviewed	KCNE3
Q9BYR0	KRA47_HUMAN	reviewed	KRTAP4-7 KAP4.7 KRTAP4.7
P01619	KV320_HUMAN	reviewed	IGKV3-20
Q8TBB5	KLDC4_HUMAN	reviewed	KLHDC4
Q5VU57	CBPC6_HUMAN	reviewed	AGBL4 CCP6
Q07812	BAX_HUMAN	reviewed	BAX BCL2L4
Q9P1U1	ARP3B_HUMAN	reviewed	ACTR3B ARP11 ARP4
Q9NXW9	ALKB4_HUMAN	reviewed	ALKBH4 ABH4
O75531	BAF_HUMAN	reviewed	BANF1 BAF BCRG1
P60033	CD81_HUMAN	reviewed	CD81 TAPA1 TSPAN28
Q9H3R5	CENPH_HUMAN	reviewed	CENPH ICEN35
Q53FZ2	ACSM3_HUMAN	reviewed	ACSM3 SAH
O75363	BCAS1_HUMAN	reviewed	BCAS1 AIBC1 NABC1
Q9ULV8	CBLC_HUMAN	reviewed	CBLC CBL3 RNF57
Q8N163	CCAR2_HUMAN	reviewed	CCAR2 DBC1 KIAA1967
Q7Z7M8	B3GN8_HUMAN	reviewed	B3GNT8 B3GALT7 BGALT15
Q4G0X9	CCD40_HUMAN	reviewed	CCDC40 KIAA1640
P07339	CATD_HUMAN	reviewed	CTSD CPSD
Q8NHZ8	CDC26_HUMAN	reviewed	CDC26 ANAPC12 C9orf17
Q96GE6	CALL4_HUMAN	reviewed	CALML4
P30838	AL3A1_HUMAN	reviewed	ALDH3A1 ALDH3
Q9H6Q4	CIAO3_HUMAN	reviewed	CIAO3 NARFL PRN
P53396	ACLY_HUMAN	reviewed	ACLY
Q99828	CIB1_HUMAN	reviewed	CIB1 CIB KIP PRKDCIP
O00478	BT3A3_HUMAN	reviewed	BTN3A3 BTF3
P01889	1B07_HUMAN	reviewed	HLA-B HLAB
P02749	APOH_HUMAN	reviewed	APOH B2G1
O14791	APOL1_HUMAN	reviewed	APOL1 APOL
Q9BWW9	APOL5_HUMAN	reviewed	APOL5
Q9NZ32	ARP10_HUMAN	reviewed	ACTR10 ACTR11 ARP11
Q08AD1	CAMP2_HUMAN	reviewed	CAMSAP2 CAMSAP1L1 KIAA1078
Q9P2A4	ABI3_HUMAN	reviewed	ABI3 NESH
P30483	1B45_HUMAN	reviewed	HLA-B HLAB
Q9UKV3	ACINU_HUMAN	reviewed	ACIN1 ACINUS KIAA0670
A7E2U8	CD047_HUMAN	reviewed	C4orf47 Chr4_1746
P18848	ATF4_HUMAN	reviewed	ATF4 CREB2 TXREB
Q9NRN7	ADPPT_HUMAN	reviewed	AASDHPPT CGI-80 HAH-P HSPC223 x0005
Q96F83	CLBA1_HUMAN	reviewed	CLBA1 C14orf79
Q9BPX3	CND3_HUMAN	reviewed	NCAPG CAPG NYMEL3
